#============================================================================
# Opacities computed by kappa        <a^n>=   8.2878e-2   1.1096e-1   5.3130e-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72     apow=      3.50
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300     nang=   180
#   porosity =      0.250 p_mantle =      0.000  fmax=     0.80 chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  Core   0.870   3.01  pyr-mg70
#  Core   0.130   1.80  c-z
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain    1.000   2.08  mixture of   2 materials and vacuum
#----------------------------------------------------------------------------
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
3
300
     1.068218e0      2.102598e2      3.001528e2     8.192271e-1
     1.112728e0      2.050423e2      2.960412e2     8.182165e-1
     1.159093e0      1.999182e2      2.920762e2     8.170055e-1
     1.207389e0      1.948709e2      2.879538e2     8.159078e-1
     1.257699e0      1.896212e2      2.832973e2     8.155690e-1
     1.310104e0      1.845341e2      2.789838e2     8.149368e-1
     1.364693e0      1.798443e2      2.757927e2     8.131824e-1
     1.421557e0      1.753302e2      2.716755e2     8.122302e-1
     1.480790e0      1.708291e2      2.664017e2     8.125422e-1
     1.542491e0      1.667293e2      2.621198e2     8.118580e-1
     1.606763e0      1.627274e2      2.581928e2     8.107188e-1
     1.673713e0      1.585154e2      2.538530e2     8.102603e-1
     1.743453e0      1.544249e2      2.495796e2     8.099803e-1
     1.816098e0      1.506799e2      2.450603e2     8.097007e-1
     1.891771e0      1.470743e2      2.405226e2     8.093134e-1
     1.970597e0      1.434999e2      2.369115e2     8.083715e-1
     2.052707e0      1.398460e2      2.329456e2     8.080018e-1
     2.138239e0      1.362878e2      2.285764e2     8.078682e-1
     2.227334e0      1.328077e2      2.243494e2     8.075279e-1
     2.320142e0      1.296050e2      2.204065e2     8.072198e-1
     2.416817e0      1.266075e2      2.165888e2     8.067752e-1
     2.517520e0      1.236064e2      2.131673e2     8.057616e-1
     2.622419e0      1.206888e2      2.094785e2     8.050411e-1
     2.731690e0      1.183025e2      2.052005e2     8.051968e-1
     2.845513e0      1.156990e2      2.013919e2     8.049408e-1
     2.964079e0      1.130887e2      1.976232e2     8.044935e-1
     3.087585e0      1.107354e2      1.937044e2     8.043082e-1
     3.216238e0      1.085630e2      1.898997e2     8.042885e-1
     3.350251e0      1.057750e2      1.866284e2     8.038332e-1
     3.489848e0      1.035599e2      1.827249e2     8.037738e-1
     3.635262e0      1.013846e2      1.793418e2     8.033351e-1
     3.786735e0      9.929852e1      1.760846e2     8.030223e-1
     3.944520e0      9.692786e1      1.730788e2     8.023508e-1
     4.108879e0      9.496364e1      1.695623e2     8.020604e-1
     4.280086e0      9.280563e1      1.659670e2     8.024425e-1
     4.458427e0      9.043069e1      1.628292e2     8.025242e-1
     4.644200e0      8.851442e1      1.592730e2     8.028221e-1
     4.837713e0      8.664623e1      1.556697e2     8.031515e-1
     5.039289e0      8.445877e1      1.523039e2     8.038285e-1
     5.249265e0      8.251295e1      1.484144e2     8.053144e-1
